AMENITYID,ASSETID,BATHNUMBER,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,CADASTRALQUALITYID,CADCONSTRUCTIONYEAR,CADDWELLINGCOUNT,CADMAXBUILDINGFLOOR,CONSTRUCTEDAREA,CONSTRUCTIONYEAR,DISTANCE_TO_CASTELLANA,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,FLATLOCATIONID,FLOORCLEAN,HASAIRCONDITIONING,HASBOXROOM,HASDOORMAN,HASEASTORIENTATION,HASGARDEN,HASLIFT,HASNORTHORIENTATION,HASPARKINGSPACE,HASSOUTHORIENTATION,HASSWIMMINGPOOL,HASTERRACE,HASWARDROBE,HASWESTORIENTATION,ISDUPLEX,ISINTOPFLOOR,ISPARKINGSPACEINCLUDEDINPRICE,ISSTUDIO,LATITUDE,LONGITUDE,PARKINGSPACEPRICE,PERIOD,PRICE,ROOMNUMBER,UNITPRICE,geometry,region
3,A6796871785374684851,1,0,0,1,4,1880,20,6,75,null,1.5828,0.9483,0.323,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4107,-3.7119,1,201803,274000,2,3653.3333,"{""coordinates"":[-3.7119,40.4107],""type"":""Point""}",Madrid
3,A3581405731630543117,6,0,0,1,3,1970,15,6,400,null,1.6312,0.8086,0.384,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,40.4163,-3.7133,1,201803,1939000,6,4847.5,"{""coordinates"":[-3.7133,40.4163],""type"":""Point""}",Madrid
3,A12467894120813594197,1,0,1,0,3,2005,6,5,38,null,1.3175,0.4875,0.037,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4178,-3.7093,1,201803,201000,1,5289.4737,"{""coordinates"":[-3.7093,40.4178],""type"":""Point""}",Madrid
3,A10096864269954231760,2,0,0,1,0,2001,35,5,168,null,1.2625,0.5645,0.2291,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,40.4133,-3.7088,40001,201803,676000,3,4023.8095,"{""coordinates"":[-3.7088,40.4133],""type"":""Point""}",Madrid
3,A17351323363085385366,1,0,0,1,7,1956,12,6,28,null,1.6997,1.1085,0.327,null,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4096,-3.713,1,201803,195000,1,6964.2857,"{""coordinates"":[-3.713,40.4096],""type"":""Point""}",Madrid
3,A17722368545623643717,2,0,0,1,3,1957,17,7,158,1957,1.4519,0.6289,0.2468,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,40.4163,-3.7112,1,201803,507000,3,3208.8608,"{""coordinates"":[-3.7112,40.4163],""type"":""Point""}",Madrid
2,A10677727941232163349,1,0,0,1,6,1907,19,5,78,null,1.3945,0.8482,0.1529,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4103,-3.7094,1,201803,303000,3,3884.6154,"{""coordinates"":[-3.7094,40.4103],""type"":""Point""}",Madrid
3,A3268254225540780926,1,0,0,1,5,1850,11,6,114,1850,1.4774,0.8354,0.227,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40.4113,-3.7108,1,201803,385000,3,3377.193,"{""coordinates"":[-3.7108,40.4113],""type"":""Point""}",Madrid
3,A13333427009303443635,2,0,0,1,3,1905,12,5,98,1905,1.4157,0.6014,0.1142,1,3,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,40.4189,-3.7102,1,201803,508000,3,5183.6735,"{""coordinates"":[-3.7102,40.4189],""type"":""Point""}",Madrid
3,A11425684042447447339,1,0,0,1,4,1929,24,6,48,null,1.4003,0.8625,0.1659,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40.4102,-3.7095,1,201803,267000,2,5562.5,"{""coordinates"":[-3.7095,40.4102],""type"":""Point""}",Madrid
3,A6413883246099956824,1,0,0,1,7,1956,12,6,98,null,1.594,0.9964,0.3366,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,40.41,-3.7118,1,201803,293000,2,2989.7959,"{""coordinates"":[-3.7118,40.41],""type"":""Point""}",Madrid
3,A739472677489835961,2,0,1,0,4,1880,15,5,84,1880,1.4816,0.848,0.2259,1,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,40.4112,-3.7108,1,201803,299000,1,3559.5238,"{""coordinates"":[-3.7108,40.4112],""type"":""Point""}",Madrid
2,A12651484524718559564,1,0,0,1,6,1907,21,7,36,null,1.6986,1.0569,0.4114,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,40.4104,-3.7132,1,201803,205000,1,5694.4444,"{""coordinates"":[-3.7132,40.4104],""type"":""Point""}",Madrid
3,A10637289430876683610,1,0,0,1,4,1905,14,4,85,null,1.5661,0.9521,0.3053,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4104,-3.7116,1,201803,405000,3,4764.7059,"{""coordinates"":[-3.7116,40.4104],""type"":""Point""}",Madrid
3,A8307784923953473493,2,0,0,1,4,1900,13,7,170,null,1.3217,0.5593,0.1706,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40.4199,-3.7088,1,201803,766000,7,4505.8824,"{""coordinates"":[-3.7088,40.4199],""type"":""Point""}",Madrid
3,A3740354999095801635,1,0,1,0,3,1860,13,6,77,1860,1.61,0.8874,0.4199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4126,-3.7128,1,201803,266000,3,3454.5455,"{""coordinates"":[-3.7128,40.4126],""type"":""Point""}",Madrid
3,A17395797006946003129,3,0,0,1,4,1900,14,7,180,null,1.4411,0.7292,0.1559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4213,-3.7098,1,201803,683000,2,3794.4444,"{""coordinates"":[-3.7098,40.4213],""type"":""Point""}",Madrid
3,A6576430300472125295,1,0,1,0,3,1900,19,4,130,1900,1.4996,0.7431,0.4093,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4138,-3.7117,1,201803,380000,2,2923.0769,"{""coordinates"":[-3.7117,40.4138],""type"":""Point""}",Madrid
3,A15576987446892089939,1,0,0,1,3,1915,26,6,68,1915,1.6024,0.9505,0.0504,1,3,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,40.423,-3.7113,1,201803,372000,2,5470.5882,"{""coordinates"":[-3.7113,40.423],""type"":""Point""}",Madrid
3,A2845511042438940831,1,0,0,1,6,1910,16,6,45,null,1.5503,1.009,0.2781,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.4095,-3.7112,1,201803,250000,1,5555.5556,"{""coordinates"":[-3.7112,40.4095],""type"":""Point""}",Madrid
3,A15477095546561078385,2,0,0,1,2,1981,7,6,164,null,1.62,0.8274,0.3434,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4203,-3.7122,1,201803,1040000,2,6341.4634,"{""coordinates"":[-3.7122,40.4203],""type"":""Point""}",Madrid
3,A1760103227061117442,2,0,1,0,3,1969,34,7,116,null,1.3532,0.6449,0.0864,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4209,-3.7088,1,201803,530000,2,4568.9655,"{""coordinates"":[-3.7088,40.4209],""type"":""Point""}",Madrid
3,A6260613076463736466,2,0,0,1,6,1913,13,6,84,null,1.6351,1.1027,0.2596,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4091,-3.7124,1,201803,393000,3,4678.5714,"{""coordinates"":[-3.7124,40.4091],""type"":""Point""}",Madrid
3,A10355758911687594064,1,0,1,0,3,1900,11,5,57,1900,1.5297,0.8594,0.132,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4223,-3.7106,1,201803,248000,1,4350.8772,"{""coordinates"":[-3.7106,40.4223],""type"":""Point""}",Madrid
3,A6715984392958097496,1,0,0,1,6,2003,18,6,59,2003,1.6036,1.1071,0.2222,1,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,40.4089,-3.712,1,201803,329000,1,5576.2712,"{""coordinates"":[-3.712,40.4089],""type"":""Point""}",Madrid
3,A16551054241974498021,5,0,0,1,1,1900,16,5,229,null,1.5005,0.6986,0.3804,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40.4152,-3.7118,1,201803,1483000,6,6475.9825,"{""coordinates"":[-3.7118,40.4152],""type"":""Point""}",Madrid
3,A16132889782763746647,2,0,1,0,2,1900,14,6,162,null,1.4431,0.627,0.1324,1,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,40.4189,-3.7105,1,201803,785000,7,4845.679,"{""coordinates"":[-3.7105,40.4189],""type"":""Point""}",Madrid
3,A9897923021099009362,2,0,0,1,4,1950,39,8,100,1950,1.7337,0.9474,0.606,1,4,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,40.4143,-3.7146,1,201803,700000,3,7000,"{""coordinates"":[-3.7146,40.4143],""type"":""Point""}",Madrid
3,A3328550267894257548,2,0,0,1,4,1953,15,7,100,null,1.2757,0.4911,0.16,1,5,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,40.4193,-3.7084,1,201803,602000,2,6020,"{""coordinates"":[-3.7084,40.4193],""type"":""Point""}",Madrid
3,A6349776121498293972,2,0,0,1,3,1992,28,4,73,1992,1.9406,1.1889,0.743,1,3,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,40.4125,-3.7168,1,201803,369000,2,5054.7945,"{""coordinates"":[-3.7168,40.4125],""type"":""Point""}",Madrid
3,A2245918425068934541,2,0,0,1,0,2001,35,5,163,null,1.2739,0.5718,0.2351,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,40.4133,-3.709,40001,201803,687000,3,4214.7239,"{""coordinates"":[-3.709,40.4133],""type"":""Point""}",Madrid
3,A4443417997424525586,2,0,1,0,6,1958,30,8,137,1958,1.9578,1.3616,0.4869,1,10,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,40.4089,-3.7163,1,201803,393000,4,2868.6131,"{""coordinates"":[-3.7163,40.4089],""type"":""Point""}",Madrid
3,A1369986187050986148,2,0,1,0,6,1900,11,7,160,1900,1.2456,0.644,0.0672,2,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,40.4119,-3.7082,1,201803,682000,5,4262.5,"{""coordinates"":[-3.7082,40.4119],""type"":""Point""}",Madrid
3,A13510342773257673229,1,0,0,1,4,1949,21,5,70,null,1.4236,0.7,0.1486,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.421,-3.7097,1,201803,385000,2,5500,"{""coordinates"":[-3.7097,40.421],""type"":""Point""}",Madrid
3,A9604706303826206670,3,0,1,0,1,1880,13,6,189,1880,1.3518,0.5711,0.3784,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4147,-3.7101,1,201803,771000,2,4079.3651,"{""coordinates"":[-3.7101,40.4147],""type"":""Point""}",Madrid
3,A5210641889476512478,2,0,1,0,5,1974,30,3,71,1974,1.4499,0.9254,0.2296,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,40.4097,-3.71,1,201803,294000,2,4140.8451,"{""coordinates"":[-3.71,40.4097],""type"":""Point""}",Madrid
3,A2384454011896987121,1,0,0,1,6,1935,14,5,30,null,1.5951,1.0306,0.2926,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4096,-3.7118,1,201803,242000,1,8066.6667,"{""coordinates"":[-3.7118,40.4096],""type"":""Point""}",Madrid
3,A9813064643483317169,2,0,0,1,4,1850,9,4,142,null,1.4208,0.7084,0.2813,1,2,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,40.413,-3.7106,1,201803,595000,1,4190.1408,"{""coordinates"":[-3.7106,40.413],""type"":""Point""}",Madrid
3,A3962444542945583537,1,0,1,0,5,1984,19,4,91,1984,1.3716,0.7772,0.1114,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4111,-3.7095,1,201803,395000,3,4340.6593,"{""coordinates"":[-3.7095,40.4111],""type"":""Point""}",Madrid
3,A5444528016901503914,1,0,0,1,2,1880,12,6,60,null,1.4404,0.6157,0.1104,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4185,-3.7106,1,201803,240000,2,4000,"{""coordinates"":[-3.7106,40.4185],""type"":""Point""}",Madrid
3,A1034208215991629606,0,0,1,0,3,1900,12,5,158,null,1.3647,0.5355,0.15,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.4168,-3.7101,1,201803,840000,0,5316.4557,"{""coordinates"":[-3.7101,40.4168],""type"":""Point""}",Madrid
3,A10754819892268972477,1,0,1,0,4,1850,5,4,86,null,1.3789,0.7115,0.1869,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40.4123,-3.71,1,201803,312000,2,3627.907,"{""coordinates"":[-3.71,40.4123],""type"":""Point""}",Madrid
3,A12938615422109708050,1,0,1,0,6,1900,24,5,131,null,1.5051,1.0213,0.2348,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,40.4091,-3.7108,1,201803,382000,2,2916.0305,"{""coordinates"":[-3.7108,40.4091],""type"":""Point""}",Madrid
3,A419209006577898355,1,0,0,1,6,1962,6,5,48,null,1.55,1.0453,0.2387,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,40.4092,-3.7113,1,201803,168000,1,3500,"{""coordinates"":[-3.7113,40.4092],""type"":""Point""}",Madrid
3,A5727200711602957050,1,0,0,1,3,1905,23,6,58,1905,1.4297,0.6166,0.1292,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.419,-3.7103,1,201803,280000,2,4827.5862,"{""coordinates"":[-3.7103,40.419],""type"":""Point""}",Madrid
3,A18439575250186132768,1,0,0,1,7,1940,22,6,79,null,1.8671,1.3242,0.3908,1,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4085,-3.7152,1,201803,379000,2,4797.4684,"{""coordinates"":[-3.7152,40.4085],""type"":""Point""}",Madrid
3,A2693395514771150700,3,0,0,1,5,1936,12,6,176,null,1.7336,1.0165,0.5159,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,40.412,-3.7142,1,201803,855000,3,4857.9545,"{""coordinates"":[-3.7142,40.412],""type"":""Point""}",Madrid
3,A671733309461644862,1,0,1,0,4,1880,12,6,78,1880,1.3205,0.4936,0.1673,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4166,-3.7096,1,201803,398000,2,5102.5641,"{""coordinates"":[-3.7096,40.4166],""type"":""Point""}",Madrid
3,A10263164650003211973,1,0,0,1,2,1880,12,6,60,null,1.4374,0.6322,0.1587,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4193,-3.7103,1,201803,249000,2,4150,"{""coordinates"":[-3.7103,40.4193],""type"":""Point""}",Madrid
3,A3810263551107463357,1,0,0,1,5,1984,19,4,112,1984,1.332,0.7044,0.1082,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4118,-3.7092,1,201803,401000,3,3580.3571,"{""coordinates"":[-3.7092,40.4118],""type"":""Point""}",Madrid
3,A17088532153043253831,1,0,0,1,4,1929,24,6,48,null,1.3742,0.7937,0.114,1,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40.4109,-3.7094,1,201803,287000,2,5979.1667,"{""coordinates"":[-3.7094,40.4109],""type"":""Point""}",Madrid
3,A5591857834546113187,1,0,0,1,5,1916,11,5,64,null,1.3282,0.6849,0.1302,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,40.4121,-3.7093,1,201803,415000,1,6484.375,"{""coordinates"":[-3.7093,40.4121],""type"":""Point""}",Madrid
3,A6855519572619106543,1,0,0,1,4,1973,18,5,45,null,1.1866,0.4801,0.2712,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4137,-3.708,1,201803,275000,1,6111.1111,"{""coordinates"":[-3.708,40.4137],""type"":""Point""}",Madrid
3,A3750794605507136871,2,0,0,1,3,1915,11,5,98,null,1.5138,0.76,0.2471,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4208,-3.7108,1,201803,557000,2,5683.6735,"{""coordinates"":[-3.7108,40.4208],""type"":""Point""}",Madrid
3,A4144767795234013933,1,0,0,1,4,1929,24,6,40,null,1.3845,0.7954,0.1237,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.411,-3.7096,1,201803,230000,1,5750,"{""coordinates"":[-3.7096,40.411],""type"":""Point""}",Madrid
3,A17661055479884976233,3,0,0,1,4,1925,37,9,220,1925,1.6462,0.8644,0.5497,1,2,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,40.4143,-3.7135,7001,201803,649000,4,2950,"{""coordinates"":[-3.7135,40.4143],""type"":""Point""}",Madrid
3,A5614598018454041688,1,0,0,1,3,1942,15,6,45,null,1.5446,0.8472,0.1629,2,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.422,-3.7109,1,201803,204000,0,4533.3333,"{""coordinates"":[-3.7109,40.422],""type"":""Point""}",Madrid
3,A9555312468424694781,1,0,0,1,4,1905,14,4,40,null,1.5395,0.9736,0.2932,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4098,-3.711,1,201803,213000,1,5325,"{""coordinates"":[-3.711,40.4098],""type"":""Point""}",Madrid
2,A1068185080095713882,1,0,0,1,5,1916,11,5,65,null,1.3351,0.6987,0.122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4119,-3.7093,1,201803,363000,1,5584.6154,"{""coordinates"":[-3.7093,40.4119],""type"":""Point""}",Madrid
3,A4407129220975532054,1,0,0,1,4,1999,16,5,50,null,1.61,0.9001,0.1559,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.422,-3.7116,1,201803,303000,1,6060,"{""coordinates"":[-3.7116,40.422],""type"":""Point""}",Madrid
3,A9079053385433919176,3,0,0,1,4,1692,12,7,307,1692,1.3894,0.6136,0.4071,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4145,-3.7105,1,201803,1990000,6,6482.0847,"{""coordinates"":[-3.7105,40.4145],""type"":""Point""}",Madrid
3,A6375526406572707435,1,0,0,1,3,1905,12,5,60,null,1.459,0.6503,0.1663,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4193,-3.7106,1,201803,265000,2,4416.6667,"{""coordinates"":[-3.7106,40.4193],""type"":""Point""}",Madrid
3,A9181338749210798846,1,0,0,1,4,2003,15,5,96,null,1.3272,0.6864,0.126,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.412,-3.7093,1,201803,433000,2,4510.4167,"{""coordinates"":[-3.7093,40.412],""type"":""Point""}",Madrid
3,A2958783319872564655,1,0,0,1,4,1975,116,5,39,null,1.3014,0.5389,0.3628,1,4,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,40.4144,-3.7094,1,201803,167000,1,4282.0513,"{""coordinates"":[-3.7094,40.4144],""type"":""Point""}",Madrid
2,A14433161298037854797,1,0,0,1,6,1900,12,5,31,1900,1.5998,1.158,0.1694,null,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4083,-3.7121,1,201803,181000,1,5838.7097,"{""coordinates"":[-3.7121,40.4083],""type"":""Point""}",Madrid
3,A9343407045350946116,1,0,0,1,2,1880,12,6,60,null,1.3937,0.5701,0.0675,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4185,-3.71,1,201803,249000,2,4150,"{""coordinates"":[-3.71,40.4185],""type"":""Point""}",Madrid
3,A15760087023847595025,2,0,0,1,3,1915,25,7,174,1915,1.7397,1.0427,0.5021,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,40.4115,-3.7141,1,201803,760000,3,4367.8161,"{""coordinates"":[-3.7141,40.4115],""type"":""Point""}",Madrid
3,A4671190715338907020,3,0,0,1,3,2004,35,7,161,2004,1.3426,0.6109,0.1165,1,2,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,40.4205,-3.7088,1,201803,949000,3,5894.4099,"{""coordinates"":[-3.7088,40.4205],""type"":""Point""}",Madrid
3,A1157926661736586753,1,0,0,1,2,1987,29,7,110,1987,1.2478,0.473,0.371,1,3,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4148,-3.7088,1,201803,694000,2,6309.0909,"{""coordinates"":[-3.7088,40.4148],""type"":""Point""}",Madrid
3,A3918543434106568962,1,0,0,1,5,1984,19,4,112,1984,1.3381,0.703,0.1213,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4119,-3.7093,1,201803,383000,3,3419.6429,"{""coordinates"":[-3.7093,40.4119],""type"":""Point""}",Madrid
3,A5640032839117561438,1,0,0,1,4,1953,9,4,96,null,1.1947,0.5564,0.157,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4127,-3.7079,1,201803,442000,2,4604.1667,"{""coordinates"":[-3.7079,40.4127],""type"":""Point""}",Madrid
3,A2772349741071315802,3,0,0,1,4,1965,7,6,250,null,1.6127,0.9327,0.374,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,40.4115,-3.7126,1,201803,768000,2,3072,"{""coordinates"":[-3.7126,40.4115],""type"":""Point""}",Madrid
3,A1547432608711950038,1,0,0,1,6,1900,19,5,95,1900,1.3968,0.841,0.1486,null,null,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4104,-3.7095,1,201803,184000,3,1936.8421,"{""coordinates"":[-3.7095,40.4104],""type"":""Point""}",Madrid
3,A8993402325799006246,1,0,0,1,5,1910,6,4,49,null,1.5556,0.9702,0.3009,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40.41,-3.7113,1,201803,178000,2,3632.6531,"{""coordinates"":[-3.7113,40.41],""type"":""Point""}",Madrid
3,A6109042817356517977,1,0,0,1,5,1900,11,6,46,null,1.5371,0.8004,0.3912,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4131,-3.7121,1,201803,189000,1,4108.6957,"{""coordinates"":[-3.7121,40.4131],""type"":""Point""}",Madrid
3,A16938985986712536769,7,0,0,1,4,1923,15,6,894,null,1.4377,0.6897,0.3604,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,40.4137,-3.711,1,201803,5054000,6,5653.2438,"{""coordinates"":[-3.711,40.4137],""type"":""Point""}",Madrid
3,A8316717565495668244,1,0,0,1,7,1965,27,17,60,null,2.165,1.3335,0.8386,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,40.4186,-3.7193,1,201803,129000,1,2150,"{""coordinates"":[-3.7193,40.4186],""type"":""Point""}",Madrid
3,A3672192729420205834,1,0,0,1,3,1880,7,4,97,null,1.3855,0.7071,0.2072,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4124,-3.7101,1,201803,435000,2,4484.5361,"{""coordinates"":[-3.7101,40.4124],""type"":""Point""}",Madrid
3,A5614950762437432712,1,0,0,1,3,1880,6,5,96,null,1.4246,0.679,0.173,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40.4206,-3.7098,1,201803,432000,2,4500,"{""coordinates"":[-3.7098,40.4206],""type"":""Point""}",Madrid
3,A5149667564609678841,2,0,0,1,4,1900,13,7,170,null,1.3308,0.541,0.1479,1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,40.4194,-3.709,1,201803,837000,7,4923.5294,"{""coordinates"":[-3.709,40.4194],""type"":""Point""}",Madrid
3,A7890760873234627053,1,0,0,1,6,1981,13,6,30,null,1.665,1.0896,0.3048,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4095,-3.7126,1,201803,182000,1,6066.6667,"{""coordinates"":[-3.7126,40.4095],""type"":""Point""}",Madrid
2,A8398535245759579114,2,0,0,1,4,1982,15,6,110,null,1.1238,0.4823,0.2193,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4131,-3.7071,1,201803,479000,3,4354.5455,"{""coordinates"":[-3.7071,40.4131],""type"":""Point""}",Madrid
3,A6542453343985835981,2,0,0,1,5,1960,35,6,124,1960,1.7191,1.2641,0.2379,1,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,40.408,-3.7136,1,201803,471000,3,3798.3871,"{""coordinates"":[-3.7136,40.408],""type"":""Point""}",Madrid
3,A17414971333771675151,4,0,0,1,2,1935,16,6,170,null,1.338,0.5222,0.2432,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,40.4159,-3.7099,1,201803,788000,3,4635.2941,"{""coordinates"":[-3.7099,40.4159],""type"":""Point""}",Madrid
3,A2612397356997386927,1,0,0,1,4,1951,14,5,50,null,1.5933,0.9003,0.1292,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4223,-3.7114,1,201803,359000,1,7180,"{""coordinates"":[-3.7114,40.4223],""type"":""Point""}",Madrid
3,A2961948601567239023,1,0,1,0,5,1850,8,3,103,1850,1.5198,0.8933,0.2602,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4109,-3.7112,1,201803,410000,3,3980.5825,"{""coordinates"":[-3.7112,40.4109],""type"":""Point""}",Madrid
3,A1188675573772952268,1,0,1,0,4,1968,7,6,110,null,1.2511,0.4228,0.1674,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.4167,-3.7088,1,201803,435000,5,3954.5455,"{""coordinates"":[-3.7088,40.4167],""type"":""Point""}",Madrid
1,A15800392198063279479,1,0,0,1,7,1920,26,7,75,null,2.0716,1.3348,0.7909,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,40.4117,-3.7181,1,201803,331000,3,4413.3333,"{""coordinates"":[-3.7181,40.4117],""type"":""Point""}",Madrid
3,A9746441039362208906,1,0,1,0,4,1905,14,4,40,null,1.5484,0.9367,0.2876,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.4105,-3.7114,1,201803,206000,1,5150,"{""coordinates"":[-3.7114,40.4105],""type"":""Point""}",Madrid
3,A5792770056951952371,1,0,0,1,7,1935,45,5,42,null,2.0378,1.3526,0.6211,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.41,-3.7172,1,201803,152000,1,3619.0476,"{""coordinates"":[-3.7172,40.41],""type"":""Point""}",Madrid
3,A10992147503145515527,2,0,0,1,5,1850,19,4,101,1850,1.3945,0.7561,0.1577,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,40.4117,-3.71,1,201803,376000,2,3722.7723,"{""coordinates"":[-3.71,40.4117],""type"":""Point""}",Madrid
3,A3100227370580716370,1,0,0,1,3,2009,18,4,56,null,1.5824,0.778,0.4273,1,2,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,40.4152,-3.7128,1,201803,368000,1,6571.4286,"{""coordinates"":[-3.7128,40.4152],""type"":""Point""}",Madrid
